place_id,name,address,cuisine,parent_friendly_level,google_maps_url,phone,website_url,reservation_url
ChIJoSkH1gipQjQR9GlRUDB6OgY,Buttermilk摩登美式餐廳(5F),108台灣臺北市萬華區萬壽里武昌街二段77號5樓,美式料理,中,https://www.google.com/maps/search/?api=1&query=Buttermilk%E6%91%A9%E7%99%BB%E7%BE%8E%E5%BC%8F%E9%A4%90%E5%BB%B3(5F)&query_place_id=ChIJoSkH1gipQjQR9GlRUDB6OgY,,,
ChIJYX-jZtOrQjQRRvmf0BsWCdM,Café Kitsuné BELLAVITA,110台灣臺北市信義區興雅里松仁路28號2 樓,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Kitsun%C3%A9%20BELLAVITA&query_place_id=ChIJYX-jZtOrQjQRRvmf0BsWCdM,,,
ChIJIZHjiM-rQjQRLqKEax8bZgQ,Cantina del Gio,106台灣臺北市大安區建倫里忠孝東路四段170巷18弄5號,義大利料理,中,https://www.google.com/maps/search/?api=1&query=Cantina%20del%20Gio&query_place_id=ChIJIZHjiM-rQjQRLqKEax8bZgQ,,,
ChIJ54sxyxOqQjQRmyWTyfbiWU8,CASA咖薩 咖啡披薩手作坊,"9號, 興隆路三段36巷17弄興得里文山區臺北市台灣 116",披薩,中,https://www.google.com/maps/search/?api=1&query=CASA%E5%92%96%E8%96%A9%20%E5%92%96%E5%95%A1%E6%8A%AB%E8%96%A9%E6%89%8B%E4%BD%9C%E5%9D%8A&query_place_id=ChIJ54sxyxOqQjQRmyWTyfbiWU8,,,
ChIJc9fLbwCpQjQRz60s6nrHmr4,Chis coffee 時拾咖啡,108台灣臺北市萬華區青山里桂林路128號,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=Chis%20coffee%20%E6%99%82%E6%8B%BE%E5%92%96%E5%95%A1&query_place_id=ChIJc9fLbwCpQjQRz60s6nrHmr4,,,
ChIJLakDDgCpQjQRTcAJL5ZOh40,COFFEE RED,106台灣臺北市大安區大學里新生南路三段68之2號,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=COFFEE%20RED&query_place_id=ChIJLakDDgCpQjQRTcAJL5ZOh40,,,
ChIJeaEzcFmtQjQRwt4k3fE2mng,Coppii Lumii living coffee 冉冉生活(經貿),115台灣臺北市南港區三重里經貿二路196-1號,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=Coppii%20Lumii%20living%20coffee%20%E5%86%89%E5%86%89%E7%94%9F%E6%B4%BB(%E7%B6%93%E8%B2%BF)&query_place_id=ChIJeaEzcFmtQjQRwt4k3fE2mng,,,
ChIJDZR5S9CrQjQRo2E7h0QiaFY,Cross Cafe克勞斯咖啡店,106台灣臺北市大安區仁愛里仁愛路四段91巷23號,早午餐,中,https://www.google.com/maps/search/?api=1&query=Cross%20Cafe%E5%85%8B%E5%8B%9E%E6%96%AF%E5%92%96%E5%95%A1%E5%BA%97&query_place_id=ChIJDZR5S9CrQjQRo2E7h0QiaFY,,,
ChIJ1UgRne-rQjQRfmPwOdhPK0Q,CURISTA COFFEE奎士咖啡 市府旗艦店,110台灣臺北市信義區新仁里忠孝東路四段563號1樓,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=CURISTA%20COFFEE%E5%A5%8E%E5%A3%AB%E5%92%96%E5%95%A1%20%E5%B8%82%E5%BA%9C%E6%97%97%E8%89%A6%E5%BA%97&query_place_id=ChIJ1UgRne-rQjQRfmPwOdhPK0Q,,,
ChIJR9ZVi6epQjQRMVhZop-blUY,D-Cup Café,108台灣臺北市萬華區新起里昆明街228號,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=D-Cup%20Caf%C3%A9&query_place_id=ChIJR9ZVi6epQjQRMVhZop-blUY,,,
ChIJyytYucyrQjQRuUWbJ0VOrko,Divino Taipei,106台灣臺北市大安區安和路二段71巷15號,義大利料理,中,https://www.google.com/maps/search/?api=1&query=Divino%20Taipei&query_place_id=ChIJyytYucyrQjQRuUWbJ0VOrko,,,
ChIJxdRGEdirQjQRKLWOk-uOq5k,DOMANI 義式餐廳,106台灣臺北市大安區昌隆里建國南路一段65巷7號,義大利料理,中,https://www.google.com/maps/search/?api=1&query=DOMANI%20%E7%BE%A9%E5%BC%8F%E9%A4%90%E5%BB%B3&query_place_id=ChIJxdRGEdirQjQRKLWOk-uOq5k,,,
ChIJNzly4QOqQjQRjAKHVyMJgfw,ECM 咖啡訪。喝咖啡時間：週六12:00-18:30，平日歡迎使用line訂購咖啡豆,116台灣臺北市文山區景華里羅斯福路六段267號,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=ECM%20%E5%92%96%E5%95%A1%E8%A8%AA%E3%80%82%E5%96%9D%E5%92%96%E5%95%A1%E6%99%82%E9%96%93%EF%BC%9A%E9%80%B1%E5%85%AD12%3A00-18%3A30%EF%BC%8C%E5%B9%B3%E6%97%A5%E6%AD%A1%E8%BF%8E%E4%BD%BF%E7%94%A8line%E8%A8%82%E8%B3%BC%E5%92%96%E5%95%A1%E8%B1%86&query_place_id=ChIJNzly4QOqQjQRjAKHVyMJgfw,,,
