Place ID,餐廳名稱,地址,Google 地圖網址,高腳椅屬性,佐證/說明,現有資料庫名稱,現有資料庫地址,目前兒童椅屬性,建議兒童椅屬性,目前兒童餐具屬性,目前兒童餐屬性,現有親子分級
ChIJ6RR3U3GvQjQRmFa2ScNW-xY,左爺爺風味小館,112台灣臺北市北投區明德路59號,https://www.google.com/maps/search/?api=1&query=%E5%B7%A6%E7%88%BA%E7%88%BA%E9%A2%A8%E5%91%B3%E5%B0%8F%E9%A4%A8&query_place_id=ChIJ6RR3U3GvQjQRmFa2ScNW-xY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,左爺爺風味小館,112台灣臺北市北投區明德路59號,unknown,yes,unknown,unknown,資訊不足
ChIJ6SD9j1OpQjQR9PEGhor-D9c,茱莉金牛排餐酒館,106台灣臺北市大安區古莊里浦城街26巷2號,https://www.google.com/maps/search/?api=1&query=%E8%8C%B1%E8%8E%89%E9%87%91%E7%89%9B%E6%8E%92%E9%A4%90%E9%85%92%E9%A4%A8&query_place_id=ChIJ6SD9j1OpQjQR9PEGhor-D9c,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,茱莉金牛排餐酒館,106台灣臺北市大安區古莊里浦城街26巷2號,likely,yes,likely,yes,高
ChIJ6UOhWBqrQjQRQqcIfv1K1NE,Marinheiro No.9 水手9號,10583台灣臺北市松山區東榮里富錦街389號1樓,https://www.google.com/maps/search/?api=1&query=Marinheiro%20No.9%20%E6%B0%B4%E6%89%8B9%E8%99%9F&query_place_id=ChIJ6UOhWBqrQjQRQqcIfv1K1NE,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Marinheiro No.9 水手9號,10583台灣臺北市松山區東榮里富錦街389號1樓,unknown,yes,unknown,no,高
ChIJ6YYRPHupQjQRtW5qHYj6CyY,小器食堂 華山店,100台灣臺北市中正區八德路一段1 號華山 園區 中 四 B 館,https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E5%99%A8%E9%A3%9F%E5%A0%82%20%E8%8F%AF%E5%B1%B1%E5%BA%97&query_place_id=ChIJ6YYRPHupQjQRtW5qHYj6CyY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,小器食堂 華山店,100台灣臺北市中正區八德路一段1 號華山 園區 中 四 B 館,unknown,yes,unknown,unknown,資訊不足
ChIJ6_ECFKipQjQR9fU8jospsIo,久居小廚,104台灣臺北市中山區集英里中山北路二段96巷36號,https://www.google.com/maps/search/?api=1&query=%E4%B9%85%E5%B1%85%E5%B0%8F%E5%BB%9A&query_place_id=ChIJ6_ECFKipQjQR9fU8jospsIo,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,久居小廚,104台灣臺北市中山區集英里中山北路二段96巷36號,unknown,yes,unknown,unknown,資訊不足
ChIJ6cvqjn6rQjQR2HGtp-pIKbc,大老爺私房菜,10491台灣臺北市中山區長春路348之6號1樓,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E8%80%81%E7%88%BA%E7%A7%81%E6%88%BF%E8%8F%9C&query_place_id=ChIJ6cvqjn6rQjQR2HGtp-pIKbc,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,大老爺私房菜,10491台灣臺北市中山區長春路348之6號1樓,unknown,yes,unknown,unknown,資訊不足
ChIJ6di4z26pQjQRDuQAecDvA_U,螺絲瑪莉義麵坊,104台灣臺北市中山區民安里南京西路12巷13弄9號,https://www.google.com/maps/search/?api=1&query=%E8%9E%BA%E7%B5%B2%E7%91%AA%E8%8E%89%E7%BE%A9%E9%BA%B5%E5%9D%8A&query_place_id=ChIJ6di4z26pQjQRDuQAecDvA_U,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,螺絲瑪莉義麵坊,104台灣臺北市中山區民安里南京西路12巷13弄9號,unknown,yes,unknown,unknown,資訊不足
ChIJ6wciv2upQjQRf24tNIwSq1E,Mine Mine 早午餐,108台灣臺北市萬華區糖?里西園路一段236號1樓,https://www.google.com/maps/search/?api=1&query=Mine%20Mine%20%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJ6wciv2upQjQRf24tNIwSq1E,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Mine Mine 早午餐,108台灣臺北市萬華區糖?里西園路一段236號1樓,unknown,yes,unknown,unknown,資訊不足
ChIJ72LnPACpQjQRqSEXHfjBLtg,毳食堂（週三公休）,104台灣臺北市中山區中原里中原街45號,https://www.google.com/maps/search/?api=1&query=%E6%AF%B3%E9%A3%9F%E5%A0%82%EF%BC%88%E9%80%B1%E4%B8%89%E5%85%AC%E4%BC%91%EF%BC%89&query_place_id=ChIJ72LnPACpQjQRqSEXHfjBLtg,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,毳食堂（週三公休）,104台灣臺北市中山區中原里中原街45號,unknown,yes,unknown,no,高
ChIJ757aX8-pQjQRLOrjWHzw6RM,柚子花花客家菜(台北店),104台灣臺北市中山區民安里中山北路二段48巷7號B1,https://www.google.com/maps/search/?api=1&query=%E6%9F%9A%E5%AD%90%E8%8A%B1%E8%8A%B1%E5%AE%A2%E5%AE%B6%E8%8F%9C(%E5%8F%B0%E5%8C%97%E5%BA%97)&query_place_id=ChIJ757aX8-pQjQRLOrjWHzw6RM,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,柚子花花客家菜(台北店),104台灣臺北市中山區民安里中山北路二段48巷7號B1,unknown,yes,unknown,no,高
ChIJ77D-LtWrQjQR3d0eh3LrLU4,餵我早餐 The Whale 公園店,106台灣臺北市大安區龍圖里建國南路二段11巷28號1樓,https://www.google.com/maps/search/?api=1&query=%E9%A4%B5%E6%88%91%E6%97%A9%E9%A4%90%20The%20Whale%20%E5%85%AC%E5%9C%92%E5%BA%97&query_place_id=ChIJ77D-LtWrQjQR3d0eh3LrLU4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,餵我早餐 The Whale 公園店,106台灣臺北市大安區龍圖里建國南路二段11巷28號1樓,unknown,yes,unknown,no,高
ChIJ7ZE0TY6rQjQRiR01mYOYUG8,喬叔廚房 JOE’S Kitchen Taipei,110台灣臺北市信義區大道里中坡南路34號,https://www.google.com/maps/search/?api=1&query=%E5%96%AC%E5%8F%94%E5%BB%9A%E6%88%BF%20JOE%E2%80%99S%20Kitchen%20Taipei&query_place_id=ChIJ7ZE0TY6rQjQRiR01mYOYUG8,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,喬叔廚房 JOE’S Kitchen Taipei,110台灣臺北市信義區大道里中坡南路34號,unknown,yes,unknown,no,高
ChIJ7dY68dmrQjQReMo5JUlgjwo,威布好食 早午餐,106台灣臺北市大安區誠安里忠孝東路三段251巷7弄15號1 樓,https://www.google.com/maps/search/?api=1&query=%E5%A8%81%E5%B8%83%E5%A5%BD%E9%A3%9F%20%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJ7dY68dmrQjQReMo5JUlgjwo,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,威布好食 早午餐,106台灣臺北市大安區誠安里忠孝東路三段251巷7弄15號1 樓,unknown,yes,unknown,unknown,資訊不足
ChIJ7wNaysSvQjQR_SXHqoILp1k,村民食堂廚窗港點 士林官邸店,111台灣臺北市士林區福林路188號,https://www.google.com/maps/search/?api=1&query=%E6%9D%91%E6%B0%91%E9%A3%9F%E5%A0%82%E5%BB%9A%E7%AA%97%E6%B8%AF%E9%BB%9E%20%E5%A3%AB%E6%9E%97%E5%AE%98%E9%82%B8%E5%BA%97&query_place_id=ChIJ7wNaysSvQjQR_SXHqoILp1k,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,村民食堂廚窗港點 士林官邸店,111台灣臺北市士林區福林路188號,unknown,yes,unknown,unknown,中
ChIJ7wS6wmKsQjQRxU50zTjtGg0,布克湖義式坊,114台灣臺北市內湖區瑞陽里文德路22巷44弄10號,https://www.google.com/maps/search/?api=1&query=%E5%B8%83%E5%85%8B%E6%B9%96%E7%BE%A9%E5%BC%8F%E5%9D%8A&query_place_id=ChIJ7wS6wmKsQjQRxU50zTjtGg0,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,布克湖義式坊,114台灣臺北市內湖區瑞陽里文德路22巷44弄10號,unknown,yes,unknown,no,高
ChIJ7zJBWlWpQjQRY1JHofkgK4E,日光料理,"臺北市大安區新生南路一段1號綠光庭園, 2樓 日光料理 進入綠光庭園後請用左邊的電梯到, No. 1號新生南路一段民輝里大安區臺北市台灣 106",https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E5%85%89%E6%96%99%E7%90%86&query_place_id=ChIJ7zJBWlWpQjQRY1JHofkgK4E,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,日光料理,"臺北市大安區新生南路一段1號綠光庭園, 2樓 日光料理 進入綠光庭園後請用左邊的電梯到, No. 1號新生南路一段民輝里大安區臺北市台灣 106",unknown,yes,unknown,unknown,資訊不足
ChIJ87f1t3CrQjQRG3fIJco7190,粨一桌食藝料理,115台灣臺北市南港區新富里富康街47巷1號,https://www.google.com/maps/search/?api=1&query=%E7%B2%A8%E4%B8%80%E6%A1%8C%E9%A3%9F%E8%97%9D%E6%96%99%E7%90%86&query_place_id=ChIJ87f1t3CrQjQRG3fIJco7190,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,粨一桌食藝料理,115台灣臺北市南港區新富里富康街47巷1號,unknown,yes,unknown,no,高
ChIJ8U512jaqQjQR-hxDu-hsn08,義家人_六張犁,106台灣臺北市大安區黎孝里安居街16號1樓,https://www.google.com/maps/search/?api=1&query=%E7%BE%A9%E5%AE%B6%E4%BA%BA_%E5%85%AD%E5%BC%B5%E7%8A%81&query_place_id=ChIJ8U512jaqQjQR-hxDu-hsn08,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,義家人_六張犁,106台灣臺北市大安區黎孝里安居街16號1樓,unknown,yes,unknown,no,高
ChIJ8cB1EeatQjQRzyJE5xssb_M,Boulevard Cafe 林蔭美式餐酒食,111台灣臺北市士林區至善路二段33號,https://www.google.com/maps/search/?api=1&query=Boulevard%20Cafe%20%E6%9E%97%E8%94%AD%E7%BE%8E%E5%BC%8F%E9%A4%90%E9%85%92%E9%A3%9F&query_place_id=ChIJ8cB1EeatQjQRzyJE5xssb_M,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Boulevard Cafe 林蔭美式餐酒食,111台灣臺北市士林區至善路二段33號,unknown,yes,unknown,unknown,中
ChIJ8fV-LIGsQjQRUOES7t37eaA,瑞記海南雞飯 內湖成功店,114台灣臺北市內湖區紫星里成功路三段173號,https://www.google.com/maps/search/?api=1&query=%E7%91%9E%E8%A8%98%E6%B5%B7%E5%8D%97%E9%9B%9E%E9%A3%AF%20%E5%85%A7%E6%B9%96%E6%88%90%E5%8A%9F%E5%BA%97&query_place_id=ChIJ8fV-LIGsQjQRUOES7t37eaA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,瑞記海南雞飯 內湖成功店,114台灣臺北市內湖區紫星里成功路三段173號,unknown,yes,unknown,no,高
ChIJ8yP_QoKpQjQRg2nYx1ZNIpI,家家客家菜館,106台灣臺北市大安區永康里永康街2巷10號,https://www.google.com/maps/search/?api=1&query=%E5%AE%B6%E5%AE%B6%E5%AE%A2%E5%AE%B6%E8%8F%9C%E9%A4%A8&query_place_id=ChIJ8yP_QoKpQjQRg2nYx1ZNIpI,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,家家客家菜館,106台灣臺北市大安區永康里永康街2巷10號,unknown,yes,unknown,no,高
ChIJ90ln_c-rQjQRp2jywC1baXs,義大利餐廳 TRASTEVERE 大安區 忠孝復興站 美食,106台灣臺北市大安區復興南路一段107巷7號1樓,https://www.google.com/maps/search/?api=1&query=%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%A4%90%E5%BB%B3%20TRASTEVERE%20%E5%A4%A7%E5%AE%89%E5%8D%80%20%E5%BF%A0%E5%AD%9D%E5%BE%A9%E8%88%88%E7%AB%99%20%E7%BE%8E%E9%A3%9F&query_place_id=ChIJ90ln_c-rQjQRp2jywC1baXs,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,義大利餐廳 TRASTEVERE 大安區 忠孝復興站 美食,106台灣臺北市大安區復興南路一段107巷7號1樓,unknown,yes,unknown,unknown,中
ChIJ93GMsNipQjQRyqCdAeGw-fQ,BearJunkies熊飲（早午餐＆酒吧）,108台灣臺北市萬華區新起里昆明街192號2樓,https://www.google.com/maps/search/?api=1&query=BearJunkies%E7%86%8A%E9%A3%B2%EF%BC%88%E6%97%A9%E5%8D%88%E9%A4%90%EF%BC%86%E9%85%92%E5%90%A7%EF%BC%89&query_place_id=ChIJ93GMsNipQjQRyqCdAeGw-fQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,BearJunkies熊飲（早午餐＆酒吧）,108台灣臺北市萬華區新起里昆明街192號2樓,unknown,yes,unknown,unknown,資訊不足
ChIJ96O7DYmpQjQRwXiR9EspgkQ,光一肆號,106台灣臺北市大安區大學里新生南路三段76巷2號,https://www.google.com/maps/search/?api=1&query=%E5%85%89%E4%B8%80%E8%82%86%E8%99%9F&query_place_id=ChIJ96O7DYmpQjQRwXiR9EspgkQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,光一肆號,106台灣臺北市大安區大學里新生南路三段76巷2號,unknown,yes,unknown,no,高
ChIJ97N8KHGqQjQRwyZ8CRnNiuQ,潮飯,116台灣臺北市文山區開元街36號,https://www.google.com/maps/search/?api=1&query=%E6%BD%AE%E9%A3%AF&query_place_id=ChIJ97N8KHGqQjQRwyZ8CRnNiuQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,潮飯,116台灣臺北市文山區開元街36號,unknown,yes,unknown,unknown,資訊不足
ChIJ97_CUYKpQjQRoiw8x6BqopA,豐盛食堂,106台灣臺北市大安區永康里麗水街1之3號,https://www.google.com/maps/search/?api=1&query=%E8%B1%90%E7%9B%9B%E9%A3%9F%E5%A0%82&query_place_id=ChIJ97_CUYKpQjQRoiw8x6BqopA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,豐盛食堂,106台灣臺北市大安區永康里麗水街1之3號,unknown,yes,unknown,no,高
ChIJ9SRDXVGtQjQRzVBCVI_dMH4,圓安宴粵菜料理,11467台灣臺北市內湖區成功路二段322號,https://www.google.com/maps/search/?api=1&query=%E5%9C%93%E5%AE%89%E5%AE%B4%E7%B2%B5%E8%8F%9C%E6%96%99%E7%90%86&query_place_id=ChIJ9SRDXVGtQjQRzVBCVI_dMH4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,圓安宴粵菜料理,11467台灣臺北市內湖區成功路二段322號,unknown,yes,unknown,unknown,資訊不足
ChIJ9Y1eI4KpQjQRO9xqg1e_1oA,petit doux 微兜 永康店,106台灣臺北市大安區福住里信義路二段198巷7之3號,https://www.google.com/maps/search/?api=1&query=petit%20doux%20%E5%BE%AE%E5%85%9C%20%E6%B0%B8%E5%BA%B7%E5%BA%97&query_place_id=ChIJ9Y1eI4KpQjQRO9xqg1e_1oA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,petit doux 微兜 永康店,106台灣臺北市大安區福住里信義路二段198巷7之3號,unknown,yes,unknown,unknown,高
ChIJ9fOjOhKsQjQRL6BiIDTYm2M,豐 FOOD 海陸百匯,10491台灣臺北市中山區成功里植福路8號1樓,https://www.google.com/maps/search/?api=1&query=%E8%B1%90%20FOOD%20%E6%B5%B7%E9%99%B8%E7%99%BE%E5%8C%AF&query_place_id=ChIJ9fOjOhKsQjQRL6BiIDTYm2M,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,豐 FOOD 海陸百匯,10491台灣臺北市中山區成功里植福路8號1樓,likely,yes,likely,no,高
ChIJA-CSdISpQjQRdIySsQDlW6Y,妖食 手作食堂,106台灣臺北市大安區錦安里永康街73號,https://www.google.com/maps/search/?api=1&query=%E5%A6%96%E9%A3%9F%20%E6%89%8B%E4%BD%9C%E9%A3%9F%E5%A0%82&query_place_id=ChIJA-CSdISpQjQRdIySsQDlW6Y,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,妖食 手作食堂,106台灣臺北市大安區錦安里永康街73號,unknown,yes,unknown,no,高
ChIJA0jJYwCtQjQR80dXw81H7O4,TG BISTRO,114台灣臺北市內湖區紫陽里文德路210巷30弄37號,https://www.google.com/maps/search/?api=1&query=TG%20BISTRO&query_place_id=ChIJA0jJYwCtQjQR80dXw81H7O4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,TG BISTRO,114台灣臺北市內湖區紫陽里文德路210巷30弄37號,unknown,yes,unknown,no,中
ChIJA3Tar4StQjQRADi3HQvT3ZM,Omnivore,"No. 57號, 金湖路內湖區臺北市台灣 114",https://www.google.com/maps/search/?api=1&query=Omnivore&query_place_id=ChIJA3Tar4StQjQRADi3HQvT3ZM,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Omnivore,"No. 57號, 金湖路內湖區臺北市台灣 114",unknown,yes,unknown,unknown,高
ChIJA5yzqgGqQjQRCdLMEefq3TQ,龍哥食堂,116台灣臺北市文山區萬慶街17號,https://www.google.com/maps/search/?api=1&query=%E9%BE%8D%E5%93%A5%E9%A3%9F%E5%A0%82&query_place_id=ChIJA5yzqgGqQjQRCdLMEefq3TQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,龍哥食堂,116台灣臺北市文山區萬慶街17號,unknown,yes,unknown,no,高
ChIJAR0vMtupQjQRczLl1xDNISs,ROXY 36 CAFE 樂嬉咖啡餐館,106604台灣臺北市大安區錦華里金山南路二段222號1樓,https://www.google.com/maps/search/?api=1&query=ROXY%2036%20CAFE%20%E6%A8%82%E5%AC%89%E5%92%96%E5%95%A1%E9%A4%90%E9%A4%A8&query_place_id=ChIJAR0vMtupQjQRczLl1xDNISs,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,ROXY 36 CAFE 樂嬉咖啡餐館,106604台灣臺北市大安區錦華里金山南路二段222號1樓,unknown,yes,unknown,unknown,資訊不足
ChIJASUZtbquQjQRNQwpDbydjLI,食尚曼谷,111台灣臺北市士林區大東路54號,https://www.google.com/maps/search/?api=1&query=%E9%A3%9F%E5%B0%9A%E6%9B%BC%E8%B0%B7&query_place_id=ChIJASUZtbquQjQRNQwpDbydjLI,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,食尚曼谷,111台灣臺北市士林區大東路54號,unknown,yes,unknown,unknown,資訊不足
ChIJAbTuKwapQjQRFJHX2bqMHqA,PEPPINO 培皮諾小館,106台灣臺北市大安區民輝里濟南路三段42號,https://www.google.com/maps/search/?api=1&query=PEPPINO%20%E5%9F%B9%E7%9A%AE%E8%AB%BE%E5%B0%8F%E9%A4%A8&query_place_id=ChIJAbTuKwapQjQRFJHX2bqMHqA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,PEPPINO 培皮諾小館,106台灣臺北市大安區民輝里濟南路三段42號,unknown,yes,unknown,unknown,資訊不足
ChIJB8HhqYurQjQRSOLmsl5TQFQ,小院子?特色地方熱炒?陝西外省?麵食?飯類?,105409台灣臺北市松山區東光里南京東路五段123巷2弄7號,https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E9%99%A2%E5%AD%90%E2%8B%84%E7%89%B9%E8%89%B2%E5%9C%B0%E6%96%B9%E7%86%B1%E7%82%92%E2%8B%84%E9%99%9D%E8%A5%BF%E5%A4%96%E7%9C%81%E2%8B%84%E9%BA%B5%E9%A3%9F%E2%8B%84%E9%A3%AF%E9%A1%9E%E2%8B%84&query_place_id=ChIJB8HhqYurQjQRSOLmsl5TQFQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,小院子?特色地方熱炒?陝西外省?麵食?飯類?,105409台灣臺北市松山區東光里南京東路五段123巷2弄7號,unknown,yes,unknown,no,高
ChIJB8xuAmypQjQRazcg8mXEgHw,WOWFFIZI cafe&Bistro 烏菲茲餐酒館,103台灣臺北市大同區建泰里南京西路18巷4弄6-1號1樓,https://www.google.com/maps/search/?api=1&query=WOWFFIZI%20cafe%26Bistro%20%E7%83%8F%E8%8F%B2%E8%8C%B2%E9%A4%90%E9%85%92%E9%A4%A8&query_place_id=ChIJB8xuAmypQjQRazcg8mXEgHw,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,WOWFFIZI cafe&Bistro 烏菲茲餐酒館,103台灣臺北市大同區建泰里南京西路18巷4弄6-1號1樓,unknown,yes,unknown,unknown,資訊不足
ChIJBQCOmmStQjQR0DvynmAtv7c,P.Ming泰式廚坊,114台灣臺北市內湖區內湖路一段600巷2號,https://www.google.com/maps/search/?api=1&query=P.Ming%E6%B3%B0%E5%BC%8F%E5%BB%9A%E5%9D%8A&query_place_id=ChIJBQCOmmStQjQR0DvynmAtv7c,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,P.Ming泰式廚坊,114台灣臺北市內湖區內湖路一段600巷2號,unknown,yes,unknown,unknown,資訊不足
ChIJBao-TG6sQjQRSPZBdnvF7Bw,巷上食璞川菜客家菜,114台灣臺北市內湖區瑞光路513巷22弄15號,https://www.google.com/maps/search/?api=1&query=%E5%B7%B7%E4%B8%8A%E9%A3%9F%E7%92%9E%E5%B7%9D%E8%8F%9C%E5%AE%A2%E5%AE%B6%E8%8F%9C&query_place_id=ChIJBao-TG6sQjQRSPZBdnvF7Bw,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,巷上食璞川菜客家菜,114台灣臺北市內湖區瑞光路513巷22弄15號,unknown,yes,unknown,unknown,資訊不足
ChIJBb82pzyrQjQR8hHq2LSQtZA,PALAISYI,106台灣臺北市大安區昌隆里安東街40巷45號,https://www.google.com/maps/search/?api=1&query=PALAISYI&query_place_id=ChIJBb82pzyrQjQR8hHq2LSQtZA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,PALAISYI,106台灣臺北市大安區昌隆里安東街40巷45號,unknown,yes,unknown,unknown,資訊不足
ChIJBeLlLLeuQjQRTCByYfH5R6g,秘食咖啡-士林店,111台灣臺北市士林區前港里華齡街188號,https://www.google.com/maps/search/?api=1&query=%E7%A7%98%E9%A3%9F%E5%92%96%E5%95%A1-%E5%A3%AB%E6%9E%97%E5%BA%97&query_place_id=ChIJBeLlLLeuQjQRTCByYfH5R6g,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,秘食咖啡-士林店,111台灣臺北市士林區前港里華齡街188號,unknown,yes,unknown,no,高
ChIJC-1uOBOpQjQRq_pdWQgSpBU,新醉紅樓菜館,103台灣臺北市大同區建功里天水路14號2樓,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E9%86%89%E7%B4%85%E6%A8%93%E8%8F%9C%E9%A4%A8&query_place_id=ChIJC-1uOBOpQjQRq_pdWQgSpBU,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,新醉紅樓菜館,103台灣臺北市大同區建功里天水路14號2樓,unknown,yes,unknown,unknown,中
ChIJC1PDcsmrQjQR_f22mdWyC-g,SHANN SHANN 小香 台北三越信義店,110台灣臺北市信義區松壽路9號6樓,https://www.google.com/maps/search/?api=1&query=SHANN%20SHANN%20%E5%B0%8F%E9%A6%99%20%E5%8F%B0%E5%8C%97%E4%B8%89%E8%B6%8A%E4%BF%A1%E7%BE%A9%E5%BA%97&query_place_id=ChIJC1PDcsmrQjQR_f22mdWyC-g,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,SHANN SHANN 小香 台北三越信義店,110台灣臺北市信義區松壽路9號6樓,unknown,yes,unknown,unknown,中
ChIJC5v3WaapQjQR7-Pb6CAyHgw,大稻埕貴賓 寵物友善餐廳 standard poodle coffee,103台灣臺北市大同區南芳里迪化街一段302號,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E7%A8%BB%E5%9F%95%E8%B2%B4%E8%B3%93%20%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84%E9%A4%90%E5%BB%B3%20standard%20poodle%20coffee&query_place_id=ChIJC5v3WaapQjQR7-Pb6CAyHgw,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,大稻埕貴賓 寵物友善餐廳 standard poodle coffee,103台灣臺北市大同區南芳里迪化街一段302號,unknown,yes,unknown,unknown,中
ChIJCQNN0VauQjQRE7_sDeR48nU,牙口,112台灣臺北市北投區大同里大興街9巷45號,https://www.google.com/maps/search/?api=1&query=%E7%89%99%E5%8F%A3&query_place_id=ChIJCQNN0VauQjQRE7_sDeR48nU,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,牙口,112台灣臺北市北投區大同里大興街9巷45號,unknown,yes,unknown,unknown,資訊不足
ChIJCUYshtWrQjQRsI3M0yTmJK4,咖央早午餐,106台灣臺北市大安區光武里大安路一段51巷2號2樓,https://www.google.com/maps/search/?api=1&query=%E5%92%96%E5%A4%AE%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJCUYshtWrQjQRsI3M0yTmJK4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,咖央早午餐,106台灣臺北市大安區光武里大安路一段51巷2號2樓,unknown,yes,unknown,unknown,中
